datetime,date,hour,season,yr,mnth,holiday,weekday,workingday,weathersit,temp_hour,atemp_hour,hum_hour,windspeed_hour,temp_day,atemp_day,hum_day,windspeed_day,cnt
2012-07-17 12:00:00,2012-07-17,12,3,1,7,0,2,1,2,0.9,0.8182,0.35,0.0,0.818333,0.755683,0.505833,0.114429,254
2012-07-17 13:00:00,2012-07-17,13,3,1,7,0,2,1,1,0.92,0.8182,0.31,0.194,0.818333,0.755683,0.505833,0.114429,221
2012-07-17 14:00:00,2012-07-17,14,3,1,7,0,2,1,1,0.94,0.8333,0.29,0.2537,0.818333,0.755683,0.505833,0.114429,214
2012-07-17 15:00:00,2012-07-17,15,3,1,7,0,2,1,1,0.92,0.8182,0.31,0.1642,0.818333,0.755683,0.505833,0.114429,244
2012-07-17 16:00:00,2012-07-17,16,3,1,7,0,2,1,1,0.92,0.8182,0.29,0.1642,0.818333,0.755683,0.505833,0.114429,381
2012-07-17 17:00:00,2012-07-17,17,3,1,7,0,2,1,1,0.92,0.8182,0.29,0.0,0.818333,0.755683,0.505833,0.114429,770
2012-07-17 18:00:00,2012-07-17,18,3,1,7,0,2,1,1,0.9,0.803,0.33,0.194,0.818333,0.755683,0.505833,0.114429,772
2012-07-17 19:00:00,2012-07-17,19,3,1,7,0,2,1,1,0.88,0.7879,0.35,0.2537,0.818333,0.755683,0.505833,0.114429,547
2012-07-17 20:00:00,2012-07-17,20,3,1,7,0,2,1,1,0.86,0.7576,0.34,0.1642,0.818333,0.755683,0.505833,0.114429,427
2012-07-17 21:00:00,2012-07-17,21,3,1,7,0,2,1,1,0.82,0.7727,0.52,0.1343,0.818333,0.755683,0.505833,0.114429,333
2012-07-17 22:00:00,2012-07-17,22,3,1,7,0,2,1,1,0.8,0.7576,0.55,0.2239,0.818333,0.755683,0.505833,0.114429,244
2012-07-17 23:00:00,2012-07-17,23,3,1,7,0,2,1,1,0.78,0.7424,0.59,0.194,0.818333,0.755683,0.505833,0.114429,161
2012-07-18 00:00:00,2012-07-18,0,3,1,7,0,3,1,1,0.76,0.7273,0.66,0.1642,0.793333,0.745583,0.577083,0.137442,53
2012-07-18 01:00:00,2012-07-18,1,3,1,7,0,3,1,1,0.76,0.7273,0.66,0.1045,0.793333,0.745583,0.577083,0.137442,16
2012-07-18 02:00:00,2012-07-18,2,3,1,7,0,3,1,1,0.74,0.697,0.66,0.1343,0.793333,0.745583,0.577083,0.137442,8
2012-07-18 03:00:00,2012-07-18,3,3,1,7,0,3,1,1,0.74,0.697,0.66,0.1343,0.793333,0.745583,0.577083,0.137442,4
2012-07-18 04:00:00,2012-07-18,4,3,1,7,0,3,1,1,0.72,0.6818,0.7,0.1343,0.793333,0.745583,0.577083,0.137442,6
2012-07-18 05:00:00,2012-07-18,5,3,1,7,0,3,1,1,0.72,0.6818,0.7,0.1642,0.793333,0.745583,0.577083,0.137442,46
2012-07-18 06:00:00,2012-07-18,6,3,1,7,0,3,1,1,0.72,0.6818,0.7,0.1642,0.793333,0.745583,0.577083,0.137442,162
2012-07-18 07:00:00,2012-07-18,7,3,1,7,0,3,1,1,0.74,0.697,0.66,0.1642,0.793333,0.745583,0.577083,0.137442,495
2012-07-18 08:00:00,2012-07-18,8,3,1,7,0,3,1,1,0.78,0.7424,0.62,0.1045,0.793333,0.745583,0.577083,0.137442,679
2012-07-18 09:00:00,2012-07-18,9,3,1,7,0,3,1,1,0.82,0.7879,0.56,0.0,0.793333,0.745583,0.577083,0.137442,297
2012-07-18 10:00:00,2012-07-18,10,3,1,7,0,3,1,1,0.9,0.8485,0.42,0.194,0.793333,0.745583,0.577083,0.137442,138
2012-07-18 11:00:00,2012-07-18,11,3,1,7,0,3,1,1,0.9,0.8485,0.42,0.0,0.793333,0.745583,0.577083,0.137442,183
2012-07-18 12:00:00,2012-07-18,12,3,1,7,0,3,1,1,0.92,0.8636,0.37,0.1343,0.793333,0.745583,0.577083,0.137442,202
2012-07-18 13:00:00,2012-07-18,13,3,1,7,0,3,1,1,0.94,0.8485,0.33,0.0,0.793333,0.745583,0.577083,0.137442,203
2012-07-18 14:00:00,2012-07-18,14,3,1,7,0,3,1,1,0.94,0.8788,0.38,0.3284,0.793333,0.745583,0.577083,0.137442,170
2012-07-18 15:00:00,2012-07-18,15,3,1,7,0,3,1,3,0.92,0.8485,0.35,0.3582,0.793333,0.745583,0.577083,0.137442,194
2012-07-18 16:00:00,2012-07-18,16,3,1,7,0,3,1,1,0.74,0.697,0.66,0.2537,0.793333,0.745583,0.577083,0.137442,224
2012-07-18 17:00:00,2012-07-18,17,3,1,7,0,3,1,1,0.74,0.697,0.7,0.2537,0.793333,0.745583,0.577083,0.137442,370
2012-07-18 18:00:00,2012-07-18,18,3,1,7,0,3,1,2,0.76,0.7121,0.62,0.1343,0.793333,0.745583,0.577083,0.137442,643
2012-07-18 19:00:00,2012-07-18,19,3,1,7,0,3,1,2,0.76,0.7121,0.62,0.1045,0.793333,0.745583,0.577083,0.137442,516
2012-07-18 20:00:00,2012-07-18,20,3,1,7,0,3,1,1,0.74,0.6818,0.62,0.0896,0.793333,0.745583,0.577083,0.137442,366
2012-07-18 21:00:00,2012-07-18,21,3,1,7,0,3,1,1,0.76,0.7121,0.62,0.0,0.793333,0.745583,0.577083,0.137442,319
2012-07-18 22:00:00,2012-07-18,22,3,1,7,0,3,1,1,0.76,0.7121,0.58,0.0896,0.793333,0.745583,0.577083,0.137442,288
2012-07-18 23:00:00,2012-07-18,23,3,1,7,0,3,1,1,0.76,0.7121,0.58,0.0896,0.793333,0.745583,0.577083,0.137442,131
2012-07-19 00:00:00,2012-07-19,0,3,1,7,0,4,1,1,0.74,0.697,0.66,0.0896,0.77,0.714642,0.600417,0.165429,66
2012-07-19 01:00:00,2012-07-19,1,3,1,7,0,4,1,1,0.74,0.697,0.66,0.0896,0.77,0.714642,0.600417,0.165429,25
2012-07-19 02:00:00,2012-07-19,2,3,1,7,0,4,1,1,0.72,0.6818,0.7,0.194,0.77,0.714642,0.600417,0.165429,7
2012-07-19 03:00:00,2012-07-19,3,3,1,7,0,4,1,1,0.72,0.6818,0.7,0.1045,0.77,0.714642,0.600417,0.165429,5
2012-07-19 04:00:00,2012-07-19,4,3,1,7,0,4,1,1,0.72,0.6818,0.7,0.1045,0.77,0.714642,0.600417,0.165429,8
2012-07-19 05:00:00,2012-07-19,5,3,1,7,0,4,1,2,0.72,0.6818,0.7,0.1045,0.77,0.714642,0.600417,0.165429,40
2012-07-19 06:00:00,2012-07-19,6,3,1,7,0,4,1,1,0.72,0.6818,0.66,0.1343,0.77,0.714642,0.600417,0.165429,152
2012-07-19 07:00:00,2012-07-19,7,3,1,7,0,4,1,1,0.74,0.6818,0.58,0.2836,0.77,0.714642,0.600417,0.165429,473
2012-07-19 08:00:00,2012-07-19,8,3,1,7,0,4,1,1,0.76,0.7121,0.58,0.2537,0.77,0.714642,0.600417,0.165429,657
2012-07-19 09:00:00,2012-07-19,9,3,1,7,0,4,1,2,0.76,0.7121,0.58,0.2836,0.77,0.714642,0.600417,0.165429,318
2012-07-19 10:00:00,2012-07-19,10,3,1,7,0,4,1,1,0.76,0.7121,0.58,0.194,0.77,0.714642,0.600417,0.165429,198
2012-07-19 11:00:00,2012-07-19,11,3,1,7,0,4,1,1,0.8,0.7576,0.55,0.1045,0.77,0.714642,0.600417,0.165429,216
2012-07-19 12:00:00,2012-07-19,12,3,1,7,0,4,1,1,0.84,0.7879,0.49,0.2836,0.77,0.714642,0.600417,0.165429,274
2012-07-19 13:00:00,2012-07-19,13,3,1,7,0,4,1,1,0.84,0.7727,0.47,0.1343,0.77,0.714642,0.600417,0.165429,254
2012-07-19 14:00:00,2012-07-19,14,3,1,7,0,4,1,1,0.86,0.7879,0.44,0.0896,0.77,0.714642,0.600417,0.165429,197
2012-07-19 15:00:00,2012-07-19,15,3,1,7,0,4,1,1,0.84,0.7727,0.47,0.0896,0.77,0.714642,0.600417,0.165429,292
2012-07-19 16:00:00,2012-07-19,16,3,1,7,0,4,1,1,0.84,0.7727,0.47,0.0896,0.77,0.714642,0.600417,0.165429,358
2012-07-19 17:00:00,2012-07-19,17,3,1,7,0,4,1,1,0.86,0.7879,0.41,0.0,0.77,0.714642,0.600417,0.165429,771
2012-07-19 18:00:00,2012-07-19,18,3,1,7,0,4,1,1,0.86,0.7879,0.41,0.194,0.77,0.714642,0.600417,0.165429,777
2012-07-19 19:00:00,2012-07-19,19,3,1,7,0,4,1,1,0.84,0.7576,0.44,0.2537,0.77,0.714642,0.600417,0.165429,533
2012-07-19 20:00:00,2012-07-19,20,3,1,7,0,4,1,1,0.82,0.7727,0.49,0.1642,0.77,0.714642,0.600417,0.165429,505
2012-07-19 21:00:00,2012-07-19,21,3,1,7,0,4,1,3,0.66,0.5909,0.89,0.2537,0.77,0.714642,0.600417,0.165429,332
2012-07-19 22:00:00,2012-07-19,22,3,1,7,0,4,1,3,0.66,0.5909,0.89,0.2537,0.77,0.714642,0.600417,0.165429,68
2012-07-19 23:00:00,2012-07-19,23,3,1,7,0,4,1,3,0.66,0.5909,0.89,0.2239,0.77,0.714642,0.600417,0.165429,65
2012-07-20 00:00:00,2012-07-20,0,3,1,7,0,5,1,3,0.66,0.5909,0.89,0.0896,0.665833,0.613025,0.844167,0.208967,34
2012-07-20 01:00:00,2012-07-20,1,3,1,7,0,5,1,1,0.66,0.5909,0.89,0.1343,0.665833,0.613025,0.844167,0.208967,11
2012-07-20 02:00:00,2012-07-20,2,3,1,7,0,5,1,2,0.66,0.5909,0.89,0.0896,0.665833,0.613025,0.844167,0.208967,19
2012-07-20 03:00:00,2012-07-20,3,3,1,7,0,5,1,2,0.66,0.5909,0.89,0.1045,0.665833,0.613025,0.844167,0.208967,36
2012-07-20 04:00:00,2012-07-20,4,3,1,7,0,5,1,2,0.66,0.5909,0.89,0.1642,0.665833,0.613025,0.844167,0.208967,9
2012-07-20 05:00:00,2012-07-20,5,3,1,7,0,5,1,2,0.66,0.5909,0.89,0.1343,0.665833,0.613025,0.844167,0.208967,42
2012-07-20 06:00:00,2012-07-20,6,3,1,7,0,5,1,2,0.66,0.5909,0.89,0.1642,0.665833,0.613025,0.844167,0.208967,126
2012-07-20 07:00:00,2012-07-20,7,3,1,7,0,5,1,2,0.66,0.5909,0.89,0.194,0.665833,0.613025,0.844167,0.208967,360
2012-07-20 08:00:00,2012-07-20,8,3,1,7,0,5,1,2,0.68,0.6364,0.83,0.1642,0.665833,0.613025,0.844167,0.208967,691
2012-07-20 09:00:00,2012-07-20,9,3,1,7,0,5,1,2,0.7,0.6667,0.79,0.1343,0.665833,0.613025,0.844167,0.208967,373
2012-07-20 10:00:00,2012-07-20,10,3,1,7,0,5,1,2,0.7,0.6667,0.79,0.1642,0.665833,0.613025,0.844167,0.208967,233
2012-07-20 11:00:00,2012-07-20,11,3,1,7,0,5,1,3,0.72,0.697,0.74,0.194,0.665833,0.613025,0.844167,0.208967,212
2012-07-20 12:00:00,2012-07-20,12,3,1,7,0,5,1,3,0.68,0.6364,0.83,0.1642,0.665833,0.613025,0.844167,0.208967,274
2012-07-20 13:00:00,2012-07-20,13,3,1,7,0,5,1,3,0.68,0.6364,0.83,0.1045,0.665833,0.613025,0.844167,0.208967,156
2012-07-20 14:00:00,2012-07-20,14,3,1,7,0,5,1,3,0.7,0.6667,0.84,0.1642,0.665833,0.613025,0.844167,0.208967,229
2012-07-20 15:00:00,2012-07-20,15,3,1,7,0,5,1,2,0.7,0.6667,0.84,0.2985,0.665833,0.613025,0.844167,0.208967,216
2012-07-20 16:00:00,2012-07-20,16,3,1,7,0,5,1,2,0.68,0.6364,0.83,0.3284,0.665833,0.613025,0.844167,0.208967,436
2012-07-20 17:00:00,2012-07-20,17,3,1,7,0,5,1,2,0.66,0.5909,0.89,0.4179,0.665833,0.613025,0.844167,0.208967,715
2012-07-20 18:00:00,2012-07-20,18,3,1,7,0,5,1,2,0.66,0.6061,0.78,0.3284,0.665833,0.613025,0.844167,0.208967,622
2012-07-20 19:00:00,2012-07-20,19,3,1,7,0,5,1,2,0.64,0.5758,0.83,0.2836,0.665833,0.613025,0.844167,0.208967,402
2012-07-20 20:00:00,2012-07-20,20,3,1,7,0,5,1,3,0.64,0.5758,0.83,0.3881,0.665833,0.613025,0.844167,0.208967,251
2012-07-20 21:00:00,2012-07-20,21,3,1,7,0,5,1,3,0.62,0.5758,0.83,0.3284,0.665833,0.613025,0.844167,0.208967,122
2012-07-20 22:00:00,2012-07-20,22,3,1,7,0,5,1,2,0.62,0.5758,0.83,0.194,0.665833,0.613025,0.844167,0.208967,135
2012-07-20 23:00:00,2012-07-20,23,3,1,7,0,5,1,2,0.62,0.5758,0.83,0.2836,0.665833,0.613025,0.844167,0.208967,166
2012-07-21 00:00:00,2012-07-21,0,3,1,7,0,6,0,3,0.62,0.5758,0.83,0.2836,0.595833,0.549912,0.865417,0.2133,103
2012-07-21 01:00:00,2012-07-21,1,3,1,7,0,6,0,2,0.62,0.5758,0.83,0.2537,0.595833,0.549912,0.865417,0.2133,72
2012-07-21 02:00:00,2012-07-21,2,3,1,7,0,6,0,3,0.6,0.5455,0.88,0.2836,0.595833,0.549912,0.865417,0.2133,60
2012-07-21 03:00:00,2012-07-21,3,3,1,7,0,6,0,3,0.6,0.5455,0.88,0.2537,0.595833,0.549912,0.865417,0.2133,25
2012-07-21 04:00:00,2012-07-21,4,3,1,7,0,6,0,3,0.58,0.5455,0.88,0.2836,0.595833,0.549912,0.865417,0.2133,16
2012-07-21 05:00:00,2012-07-21,5,3,1,7,0,6,0,3,0.58,0.5455,0.88,0.2537,0.595833,0.549912,0.865417,0.2133,17
2012-07-21 06:00:00,2012-07-21,6,3,1,7,0,6,0,3,0.58,0.5455,0.88,0.2537,0.595833,0.549912,0.865417,0.2133,15
2012-07-21 07:00:00,2012-07-21,7,3,1,7,0,6,0,2,0.58,0.5455,0.88,0.2537,0.595833,0.549912,0.865417,0.2133,37
2012-07-21 08:00:00,2012-07-21,8,3,1,7,0,6,0,2,0.58,0.5455,0.83,0.2537,0.595833,0.549912,0.865417,0.2133,112
2012-07-21 09:00:00,2012-07-21,9,3,1,7,0,6,0,2,0.58,0.5455,0.83,0.194,0.595833,0.549912,0.865417,0.2133,207
2012-07-21 10:00:00,2012-07-21,10,3,1,7,0,6,0,3,0.58,0.5455,0.88,0.2537,0.595833,0.549912,0.865417,0.2133,268
2012-07-21 11:00:00,2012-07-21,11,3,1,7,0,6,0,2,0.6,0.5606,0.83,0.2537,0.595833,0.549912,0.865417,0.2133,305
2012-07-21 12:00:00,2012-07-21,12,3,1,7,0,6,0,3,0.6,0.5606,0.83,0.2239,0.595833,0.549912,0.865417,0.2133,457
2012-07-21 13:00:00,2012-07-21,13,3,1,7,0,6,0,3,0.6,0.5606,0.83,0.1642,0.595833,0.549912,0.865417,0.2133,354
2012-07-21 14:00:00,2012-07-21,14,3,1,7,0,6,0,2,0.6,0.5455,0.88,0.2537,0.595833,0.549912,0.865417,0.2133,343
2012-07-21 15:00:00,2012-07-21,15,3,1,7,0,6,0,3,0.6,0.5455,0.88,0.2537,0.595833,0.549912,0.865417,0.2133,380
2012-07-21 16:00:00,2012-07-21,16,3,1,7,0,6,0,3,0.6,0.5455,0.88,0.194,0.595833,0.549912,0.865417,0.2133,326
2012-07-21 17:00:00,2012-07-21,17,3,1,7,0,6,0,3,0.6,0.5455,0.88,0.1642,0.595833,0.549912,0.865417,0.2133,241
2012-07-21 18:00:00,2012-07-21,18,3,1,7,0,6,0,2,0.6,0.5455,0.88,0.194,0.595833,0.549912,0.865417,0.2133,177
2012-07-21 19:00:00,2012-07-21,19,3,1,7,0,6,0,2,0.6,0.5455,0.88,0.1642,0.595833,0.549912,0.865417,0.2133,238
2012-07-21 20:00:00,2012-07-21,20,3,1,7,0,6,0,3,0.6,0.5455,0.88,0.1642,0.595833,0.549912,0.865417,0.2133,214
2012-07-21 21:00:00,2012-07-21,21,3,1,7,0,6,0,2,0.6,0.5455,0.88,0.1642,0.595833,0.549912,0.865417,0.2133,163
2012-07-21 22:00:00,2012-07-21,22,3,1,7,0,6,0,2,0.6,0.5455,0.88,0.1045,0.595833,0.549912,0.865417,0.2133,180
2012-07-21 23:00:00,2012-07-21,23,3,1,7,0,6,0,2,0.6,0.5455,0.88,0.0,0.595833,0.549912,0.865417,0.2133,149
2012-07-22 00:00:00,2012-07-22,0,3,1,7,0,0,0,2,0.6,0.5455,0.88,0.1045,0.6675,0.623125,0.7625,0.0939208,113
2012-07-22 01:00:00,2012-07-22,1,3,1,7,0,0,0,2,0.6,0.5455,0.88,0.1642,0.6675,0.623125,0.7625,0.0939208,130
2012-07-22 02:00:00,2012-07-22,2,3,1,7,0,0,0,2,0.6,0.5455,0.88,0.1045,0.6675,0.623125,0.7625,0.0939208,122
2012-07-22 03:00:00,2012-07-22,3,3,1,7,0,0,0,2,0.6,0.5455,0.88,0.1045,0.6675,0.623125,0.7625,0.0939208,43
2012-07-22 04:00:00,2012-07-22,4,3,1,7,0,0,0,1,0.6,0.5455,0.88,0.0,0.6675,0.623125,0.7625,0.0939208,16
2012-07-22 05:00:00,2012-07-22,5,3,1,7,0,0,0,1,0.6,0.5455,0.88,0.0,0.6675,0.623125,0.7625,0.0939208,6
2012-07-22 06:00:00,2012-07-22,6,3,1,7,0,0,0,2,0.62,0.5758,0.83,0.0896,0.6675,0.623125,0.7625,0.0939208,19
2012-07-22 07:00:00,2012-07-22,7,3,1,7,0,0,0,2,0.62,0.5758,0.83,0.0,0.6675,0.623125,0.7625,0.0939208,38
2012-07-22 08:00:00,2012-07-22,8,3,1,7,0,0,0,2,0.64,0.5909,0.78,0.0,0.6675,0.623125,0.7625,0.0939208,153
2012-07-22 09:00:00,2012-07-22,9,3,1,7,0,0,0,2,0.66,0.6212,0.69,0.0,0.6675,0.623125,0.7625,0.0939208,258
2012-07-22 10:00:00,2012-07-22,10,3,1,7,0,0,0,2,0.66,0.6212,0.74,0.0,0.6675,0.623125,0.7625,0.0939208,379
2012-07-22 11:00:00,2012-07-22,11,3,1,7,0,0,0,2,0.66,0.6212,0.74,0.0,0.6675,0.623125,0.7625,0.0939208,505
2012-07-22 12:00:00,2012-07-22,12,3,1,7,0,0,0,2,0.7,0.6515,0.7,0.1045,0.6675,0.623125,0.7625,0.0939208,504
2012-07-22 13:00:00,2012-07-22,13,3,1,7,0,0,0,2,0.7,0.6515,0.65,0.0896,0.6675,0.623125,0.7625,0.0939208,626
2012-07-22 14:00:00,2012-07-22,14,3,1,7,0,0,0,1,0.72,0.6818,0.66,0.1045,0.6675,0.623125,0.7625,0.0939208,616
2012-07-22 15:00:00,2012-07-22,15,3,1,7,0,0,0,1,0.72,0.6818,0.66,0.1045,0.6675,0.623125,0.7625,0.0939208,624
2012-07-22 16:00:00,2012-07-22,16,3,1,7,0,0,0,1,0.74,0.697,0.66,0.1045,0.6675,0.623125,0.7625,0.0939208,628
2012-07-22 17:00:00,2012-07-22,17,3,1,7,0,0,0,1,0.74,0.697,0.66,0.2239,0.6675,0.623125,0.7625,0.0939208,556
2012-07-22 18:00:00,2012-07-22,18,3,1,7,0,0,0,1,0.74,0.697,0.66,0.1642,0.6675,0.623125,0.7625,0.0939208,515
2012-07-22 19:00:00,2012-07-22,19,3,1,7,0,0,0,1,0.72,0.6818,0.7,0.1642,0.6675,0.623125,0.7625,0.0939208,522
2012-07-22 20:00:00,2012-07-22,20,3,1,7,0,0,0,1,0.7,0.6667,0.74,0.1642,0.6675,0.623125,0.7625,0.0939208,378
2012-07-22 21:00:00,2012-07-22,21,3,1,7,0,0,0,1,0.7,0.6667,0.79,0.1045,0.6675,0.623125,0.7625,0.0939208,345
2012-07-22 22:00:00,2012-07-22,22,3,1,7,0,0,0,1,0.7,0.6667,0.74,0.194,0.6675,0.623125,0.7625,0.0939208,191
2012-07-22 23:00:00,2012-07-22,23,3,1,7,0,0,0,1,0.68,0.6364,0.79,0.1642,0.6675,0.623125,0.7625,0.0939208,123
2012-07-23 00:00:00,2012-07-23,0,3,1,7,0,1,1,1,0.66,0.5909,0.89,0.0896,0.741667,0.690017,0.694167,0.138683,47
2012-07-23 01:00:00,2012-07-23,1,3,1,7,0,1,1,1,0.66,0.5909,0.89,0.194,0.741667,0.690017,0.694167,0.138683,27
2012-07-23 02:00:00,2012-07-23,2,3,1,7,0,1,1,2,0.66,0.5909,0.94,0.0896,0.741667,0.690017,0.694167,0.138683,17
2012-07-23 03:00:00,2012-07-23,3,3,1,7,0,1,1,2,0.66,0.5909,0.94,0.0896,0.741667,0.690017,0.694167,0.138683,2
2012-07-23 04:00:00,2012-07-23,4,3,1,7,0,1,1,2,0.66,0.5909,0.94,0.1343,0.741667,0.690017,0.694167,0.138683,8
2012-07-23 05:00:00,2012-07-23,5,3,1,7,0,1,1,2,0.66,0.5909,0.94,0.1343,0.741667,0.690017,0.694167,0.138683,51
2012-07-23 06:00:00,2012-07-23,6,3,1,7,0,1,1,2,0.68,0.6364,0.89,0.0896,0.741667,0.690017,0.694167,0.138683,157
2012-07-23 07:00:00,2012-07-23,7,3,1,7,0,1,1,1,0.7,0.6667,0.84,0.1343,0.741667,0.690017,0.694167,0.138683,421
2012-07-23 08:00:00,2012-07-23,8,3,1,7,0,1,1,1,0.72,0.697,0.79,0.1045,0.741667,0.690017,0.694167,0.138683,738
2012-07-23 09:00:00,2012-07-23,9,3,1,7,0,1,1,2,0.74,0.7121,0.74,0.1343,0.741667,0.690017,0.694167,0.138683,345
2012-07-23 10:00:00,2012-07-23,10,3,1,7,0,1,1,2,0.78,0.7424,0.62,0.0,0.741667,0.690017,0.694167,0.138683,200
2012-07-23 11:00:00,2012-07-23,11,3,1,7,0,1,1,2,0.8,0.7424,0.52,0.1642,0.741667,0.690017,0.694167,0.138683,198
2012-07-23 12:00:00,2012-07-23,12,3,1,7,0,1,1,2,0.8,0.7424,0.52,0.1642,0.741667,0.690017,0.694167,0.138683,314
2012-07-23 13:00:00,2012-07-23,13,3,1,7,0,1,1,2,0.8,0.7424,0.52,0.1045,0.741667,0.690017,0.694167,0.138683,240
2012-07-23 14:00:00,2012-07-23,14,3,1,7,0,1,1,2,0.78,0.7424,0.59,0.1642,0.741667,0.690017,0.694167,0.138683,271
2012-07-23 15:00:00,2012-07-23,15,3,1,7,0,1,1,1,0.8,0.7576,0.55,0.194,0.741667,0.690017,0.694167,0.138683,281
2012-07-23 16:00:00,2012-07-23,16,3,1,7,0,1,1,1,0.82,0.7727,0.52,0.1343,0.741667,0.690017,0.694167,0.138683,457
2012-07-23 17:00:00,2012-07-23,17,3,1,7,0,1,1,1,0.82,0.7727,0.52,0.1343,0.741667,0.690017,0.694167,0.138683,847
2012-07-23 18:00:00,2012-07-23,18,3,1,7,0,1,1,1,0.82,0.7576,0.46,0.1045,0.741667,0.690017,0.694167,0.138683,741
2012-07-23 19:00:00,2012-07-23,19,3,1,7,0,1,1,1,0.8,0.7424,0.52,0.2537,0.741667,0.690017,0.694167,0.138683,582
2012-07-23 20:00:00,2012-07-23,20,3,1,7,0,1,1,1,0.76,0.7121,0.62,0.1642,0.741667,0.690017,0.694167,0.138683,403
2012-07-23 21:00:00,2012-07-23,21,3,1,7,0,1,1,1,0.76,0.7121,0.62,0.194,0.741667,0.690017,0.694167,0.138683,296
2012-07-23 22:00:00,2012-07-23,22,3,1,7,0,1,1,1,0.74,0.6818,0.62,0.194,0.741667,0.690017,0.694167,0.138683,209
2012-07-23 23:00:00,2012-07-23,23,3,1,7,0,1,1,1,0.72,0.6818,0.66,0.1642,0.741667,0.690017,0.694167,0.138683,114
2012-07-24 00:00:00,2012-07-24,0,3,1,7,0,2,1,1,0.7,0.6667,0.74,0.1343,0.750833,0.70645,0.655,0.211454,64
2012-07-24 01:00:00,2012-07-24,1,3,1,7,0,2,1,1,0.68,0.6364,0.79,0.1642,0.750833,0.70645,0.655,0.211454,17
2012-07-24 02:00:00,2012-07-24,2,3,1,7,0,2,1,1,0.66,0.6061,0.83,0.1642,0.750833,0.70645,0.655,0.211454,16
2012-07-24 03:00:00,2012-07-24,3,3,1,7,0,2,1,1,0.66,0.6061,0.83,0.1642,0.750833,0.70645,0.655,0.211454,6
2012-07-24 04:00:00,2012-07-24,4,3,1,7,0,2,1,1,0.66,0.6061,0.83,0.0896,0.750833,0.70645,0.655,0.211454,6
2012-07-24 05:00:00,2012-07-24,5,3,1,7,0,2,1,1,0.66,0.6061,0.83,0.1045,0.750833,0.70645,0.655,0.211454,50
2012-07-24 06:00:00,2012-07-24,6,3,1,7,0,2,1,1,0.66,0.6061,0.83,0.1343,0.750833,0.70645,0.655,0.211454,190
2012-07-24 07:00:00,2012-07-24,7,3,1,7,0,2,1,1,0.7,0.6667,0.74,0.1642,0.750833,0.70645,0.655,0.211454,516
2012-07-24 08:00:00,2012-07-24,8,3,1,7,0,2,1,1,0.74,0.697,0.7,0.194,0.750833,0.70645,0.655,0.211454,743
2012-07-24 09:00:00,2012-07-24,9,3,1,7,0,2,1,1,0.84,0.803,0.53,0.0,0.750833,0.70645,0.655,0.211454,339
2012-07-24 10:00:00,2012-07-24,10,3,1,7,0,2,1,1,0.82,0.7879,0.56,0.2985,0.750833,0.70645,0.655,0.211454,218
2012-07-24 11:00:00,2012-07-24,11,3,1,7,0,2,1,2,0.84,0.803,0.53,0.3284,0.750833,0.70645,0.655,0.211454,201
2012-07-24 12:00:00,2012-07-24,12,3,1,7,0,2,1,2,0.82,0.7879,0.56,0.2239,0.750833,0.70645,0.655,0.211454,229
2012-07-24 13:00:00,2012-07-24,13,3,1,7,0,2,1,2,0.84,0.803,0.53,0.2985,0.750833,0.70645,0.655,0.211454,273
2012-07-24 14:00:00,2012-07-24,14,3,1,7,0,2,1,2,0.84,0.803,0.53,0.2239,0.750833,0.70645,0.655,0.211454,244
2012-07-24 15:00:00,2012-07-24,15,3,1,7,0,2,1,1,0.82,0.7727,0.49,0.2985,0.750833,0.70645,0.655,0.211454,285
2012-07-24 16:00:00,2012-07-24,16,3,1,7,0,2,1,1,0.8,0.7576,0.55,0.2985,0.750833,0.70645,0.655,0.211454,455
2012-07-24 17:00:00,2012-07-24,17,3,1,7,0,2,1,1,0.8,0.7424,0.52,0.3284,0.750833,0.70645,0.655,0.211454,869
2012-07-24 18:00:00,2012-07-24,18,3,1,7,0,2,1,1,0.76,0.7121,0.62,0.3284,0.750833,0.70645,0.655,0.211454,877
2012-07-24 19:00:00,2012-07-24,19,3,1,7,0,2,1,1,0.76,0.7121,0.62,0.1642,0.750833,0.70645,0.655,0.211454,632
2012-07-24 20:00:00,2012-07-24,20,3,1,7,0,2,1,1,0.74,0.697,0.66,0.1642,0.750833,0.70645,0.655,0.211454,523
2012-07-24 21:00:00,2012-07-24,21,3,1,7,0,2,1,1,0.74,0.697,0.66,0.2239,0.750833,0.70645,0.655,0.211454,378
2012-07-24 22:00:00,2012-07-24,22,3,1,7,0,2,1,1,0.74,0.697,0.66,0.2537,0.750833,0.70645,0.655,0.211454,269
2012-07-24 23:00:00,2012-07-24,23,3,1,7,0,2,1,1,0.74,0.6818,0.58,0.3284,0.750833,0.70645,0.655,0.211454,192
2012-07-25 00:00:00,2012-07-25,0,3,1,7,0,3,1,1,0.72,0.6667,0.58,0.2985,0.724167,0.654054,0.45,0.1648,66
2012-07-25 01:00:00,2012-07-25,1,3,1,7,0,3,1,1,0.7,0.6515,0.58,0.194,0.724167,0.654054,0.45,0.1648,28
2012-07-25 02:00:00,2012-07-25,2,3,1,7,0,3,1,1,0.68,0.6364,0.61,0.2239,0.724167,0.654054,0.45,0.1648,12
2012-07-25 03:00:00,2012-07-25,3,3,1,7,0,3,1,1,0.66,0.6212,0.65,0.2239,0.724167,0.654054,0.45,0.1648,12
