dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
2012-09-02,3,1,9,1,0,0,0,1,0.66,0.5909,0.89,0.0,15.0,58,73.0
2012-09-02,3,1,9,2,0,0,0,1,0.66,0.5909,0.89,0.0,28.0,56,84.0
2012-09-02,3,1,9,3,0,0,0,1,0.66,0.5909,0.89,0.0896,9.0,33,42.0
2012-09-02,3,1,9,4,0,0,0,1,0.66,0.5909,0.89,0.0,7.0,15,22.0
2012-09-02,3,1,9,5,0,0,0,1,0.66,0.5909,0.89,0.0,2.0,10,12.0
2012-09-02,3,1,9,6,0,0,0,2,0.66,0.5909,0.89,0.0,2.0,13,15.0
2012-09-02,3,1,9,7,0,0,0,1,0.66,0.5909,0.93,0.0896,13.0,29,42.0
2012-09-02,3,1,9,8,0,0,0,1,0.68,0.6364,0.89,0.0896,30.0,99,129.0
2012-09-02,3,1,9,9,0,0,0,2,0.7,0.6667,0.84,0.0,88.0,144,232.0
2012-09-02,3,1,9,10,0,0,0,2,0.72,0.697,0.79,0.0,138.09999999999854,230,388.0
2012-09-02,3,1,9,11,0,0,0,2,0.74,0.697,0.7,0.0,138.09999999999854,263,489.0
2012-09-02,3,1,9,12,0,0,0,3,0.74,0.697,0.7,0.0,138.09999999999854,297,545.0
2012-09-02,3,1,9,13,0,0,0,3,0.72,0.697,0.74,0.0896,138.09999999999854,230,493.0
2012-09-02,3,1,9,14,0,0,0,3,0.72,0.697,0.79,0.0896,138.09999999999854,208,457.0
2012-09-02,3,1,9,15,0,0,0,3,0.74,0.7121,0.74,0.1343,138.09999999999854,176,355.0
2012-09-02,3,1,9,16,0,0,0,1,0.74,0.697,0.7,0.0,138.09999999999854,252,474.0
2012-09-02,3,1,9,17,0,0,0,1,0.76,0.7273,0.66,0.0896,138.09999999999854,284,503.0
2012-09-02,3,1,9,18,0,0,0,1,0.74,0.7121,0.74,0.0,138.09999999999854,273,500.0
2012-09-02,3,1,9,19,0,0,0,2,0.7,0.6667,0.84,0.2239,138.09999999999854,152,292.0
2012-09-02,3,1,9,20,0,0,0,2,0.7,0.6667,0.84,0.1642,63.0,41,104.0
2012-09-02,3,1,9,21,0,0,0,1,0.7,0.6515,0.7,0.1642,79.0,92,171.0
2012-09-02,3,1,9,22,0,0,0,3,0.68,0.6364,0.83,0.1343,66.0,100,166.0
2012-09-02,3,1,9,23,0,0,0,3,0.66,0.5909,0.89,0.0896,53.0,70,123.0
2012-09-03,3,1,9,0,1,1,0,2,0.66,0.5909,0.93,0.0,42.0,62,104.0
2012-09-03,3,1,9,1,1,1,0,2,0.68,0.6364,0.89,0.1642,18.0,37,55.0
2012-09-03,3,1,9,2,1,1,0,1,0.66,0.5909,0.89,0.1045,10.0,30,40.0
2012-09-03,3,1,9,3,1,1,0,1,0.66,0.5909,0.89,0.1343,6.0,22,28.0
2012-09-03,3,1,9,4,1,1,0,1,0.66,0.5909,0.89,0.0896,6.0,5,11.0
2012-09-03,3,1,9,5,1,1,0,1,0.66,0.5909,0.89,0.0,1.0,4,5.0
2012-09-03,3,1,9,6,1,1,0,1,0.66,0.5909,0.93,0.0,3.0,12,15.0
2012-09-03,3,1,9,7,1,1,0,1,0.68,0.6364,0.85,0.0,6.0,37,43.0
2012-09-03,3,1,9,8,1,1,0,2,0.7,0.6667,0.84,0.1045,36.0,91,127.0
2012-09-03,3,1,9,9,1,1,0,2,0.7,0.6667,0.84,0.1343,71.0,158,229.0
2012-09-03,3,1,9,10,1,1,0,2,0.74,0.7121,0.74,0.2239,135.0,224,359.0
2012-09-03,3,1,9,11,1,1,0,2,0.74,0.697,0.7,0.2836,138.09999999999854,272,459.0
2012-09-03,3,1,9,12,1,1,0,2,0.76,0.7121,0.62,0.2985,138.09999999999854,352,543.0
2012-09-03,3,1,9,13,1,1,0,2,0.76,0.7273,0.66,0.2537,138.09999999999854,357,563.0999999999985
2012-09-03,3,1,9,14,1,1,0,1,0.74,0.697,0.7,0.2985,138.09999999999854,349,512.0
2012-09-03,3,1,9,15,1,1,0,1,0.74,0.697,0.7,0.2239,138.09999999999854,281,449.0
2012-09-03,3,1,9,16,1,1,0,1,0.74,0.697,0.7,0.2239,138.09999999999854,335,500.0
2012-09-03,3,1,9,17,1,1,0,1,0.74,0.697,0.7,0.1343,138.09999999999854,317,498.0
2012-09-03,3,1,9,18,1,1,0,1,0.74,0.697,0.66,0.1642,138.09999999999854,337,482.0
2012-09-03,3,1,9,19,1,1,0,1,0.72,0.697,0.74,0.194,73.0,301,374.0
2012-09-03,3,1,9,20,1,1,0,1,0.72,0.6818,0.76,0.1045,78.0,183,261.0
2012-09-03,3,1,9,21,1,1,0,1,0.72,0.6818,0.76,0.1045,42.0,142,184.0
2012-09-03,3,1,9,22,1,1,0,2,0.7,0.6667,0.84,0.1343,17.0,104,121.0
2012-09-03,3,1,9,23,1,1,0,2,0.7,0.6667,0.84,0.2537,12.0,58,70.0
2012-09-04,3,1,9,0,0,2,1,2,0.7,0.6667,0.84,0.2537,10.0,19,29.0
2012-09-04,3,1,9,1,0,2,1,1,0.68,0.6364,0.82,0.1343,15.0,9,24.0
2012-09-04,3,1,9,2,0,2,1,1,0.68,0.6364,0.82,0.1343,1.0,4,5.0
2012-09-04,3,1,9,3,0,2,1,2,0.66,0.5909,0.89,0.0896,1.0,9,10.0
2012-09-04,3,1,9,4,0,2,1,2,0.66,0.5909,0.89,0.0,0.0,8,8.0
2012-09-04,3,1,9,5,0,2,1,2,0.66,0.5909,0.89,0.0,1.0,37,38.0
2012-09-04,3,1,9,6,0,2,1,2,0.68,0.6364,0.89,0.1045,7.0,165,172.0
2012-09-04,3,1,9,7,0,2,1,2,0.68,0.6364,0.89,0.1045,13.0,465,493.0
2012-09-04,3,1,9,8,0,2,1,1,0.7,0.6667,0.84,0.1642,15.0,465,563.0999999999985
2012-09-04,3,1,9,9,0,2,1,2,0.72,0.697,0.79,0.2239,30.0,293,323.0
2012-09-04,3,1,9,10,0,2,1,2,0.72,0.697,0.74,0.2537,42.0,130,172.0
2012-09-04,3,1,9,11,0,2,1,2,0.74,0.697,0.7,0.2836,39.0,159,198.0
2012-09-04,3,1,9,12,0,2,1,1,0.76,0.7273,0.7,0.2836,54.0,233,287.0
2012-09-04,3,1,9,13,0,2,1,1,0.8,0.7424,0.55,0.4179,72.0,203,275.0
2012-09-04,3,1,9,14,0,2,1,1,0.8,0.7424,0.55,0.4179,72.0,202,274.0
2012-09-04,3,1,9,15,0,2,1,1,0.8,0.7424,0.59,0.4179,68.0,224,292.0
2012-09-04,3,1,9,16,0,2,1,1,0.76,0.7273,0.7,0.4179,61.0,397,458.0
2012-09-04,3,1,9,17,0,2,1,1,0.76,0.7273,0.7,0.3582,110.0,465,563.0999999999985
2012-09-04,3,1,9,18,0,2,1,1,0.76,0.7424,0.75,0.2239,94.0,465,563.0999999999985
2012-09-04,3,1,9,19,0,2,1,1,0.76,0.7273,0.7,0.2239,50.0,465,552.0
2012-09-04,3,1,9,20,0,2,1,1,0.74,0.697,0.7,0.2537,47.0,338,385.0
2012-09-04,3,1,9,21,0,2,1,1,0.74,0.7121,0.74,0.2537,28.0,240,268.0
2012-09-04,3,1,9,22,0,2,1,1,0.74,0.697,0.7,0.2836,25.0,154,179.0
2012-09-04,3,1,9,23,0,2,1,1,0.72,0.697,0.74,0.2985,12.0,83,95.0
2012-09-05,3,1,9,0,0,3,1,1,0.72,0.697,0.74,0.2537,10.0,27,37.0
2012-09-05,3,1,9,1,0,3,1,1,0.7,0.6667,0.84,0.194,2.0,11,13.0
2012-09-05,3,1,9,2,0,3,1,1,0.7,0.6667,0.84,0.194,0.0,9,9.0
2012-09-05,3,1,9,3,0,3,1,1,0.7,0.6667,0.79,0.2836,0.0,4,5.0
2012-09-05,3,1,9,4,0,3,1,1,0.7,0.6667,0.79,0.2836,2.0,4,5.0
2012-09-05,3,1,9,5,0,3,1,2,0.7,0.6667,0.79,0.2985,1.0,39,40.0
2012-09-05,3,1,9,6,0,3,1,1,0.7,0.6667,0.79,0.2836,7.0,203,210.0
2012-09-05,3,1,9,7,0,3,1,2,0.7,0.6667,0.79,0.2537,11.0,465,500.0
2012-09-05,3,1,9,8,0,3,1,1,0.72,0.697,0.74,0.194,33.0,465,563.0999999999985
2012-09-05,3,1,9,9,0,3,1,1,0.74,0.697,0.7,0.2537,27.0,263,290.0
2012-09-05,3,1,9,10,0,3,1,2,0.76,0.7273,0.7,0.1642,54.0,181,235.0
2012-09-05,3,1,9,11,0,3,1,2,0.78,0.7424,0.62,0.1642,61.0,156,217.0
2012-09-05,3,1,9,12,0,3,1,1,0.78,0.7424,0.7,0.1045,49.0,217,266.0
2012-09-05,3,1,9,13,0,3,1,1,0.8,0.7424,0.63,0.1642,50.0,184,234.0
2012-09-05,3,1,9,14,0,3,1,1,0.8,0.7424,0.56,0.1045,34.0,177,211.0
2012-09-05,3,1,9,15,0,3,1,1,0.78,0.7424,0.7,0.194,41.0,204,245.0
2012-09-05,3,1,9,16,0,3,1,1,0.76,0.7273,0.7,0.2537,86.0,344,430.0
2012-09-05,3,1,9,17,0,3,1,1,0.76,0.7273,0.66,0.2537,83.0,465,563.0999999999985
2012-09-05,3,1,9,18,0,3,1,1,0.76,0.7424,0.75,0.194,82.0,465,563.0999999999985
2012-09-05,3,1,9,19,0,3,1,1,0.74,0.697,0.7,0.1642,64.0,465,563.0999999999985
2012-09-05,3,1,9,20,0,3,1,1,0.72,0.7121,0.84,0.1642,55.0,357,412.0
2012-09-05,3,1,9,21,0,3,1,1,0.72,0.697,0.79,0.0,18.0,278,296.0
2012-09-05,3,1,9,22,0,3,1,1,0.72,0.697,0.79,0.0,38.0,181,219.0
2012-09-05,3,1,9,23,0,3,1,1,0.7,0.6667,0.84,0.0896,24.0,126,150.0
2012-09-06,3,1,9,0,0,4,1,2,0.7,0.6667,0.84,0.0896,30.0,35,65.0
2012-09-06,3,1,9,1,0,4,1,2,0.7,0.6667,0.84,0.0,2.0,16,18.0
2012-09-06,3,1,9,2,0,4,1,1,0.72,0.697,0.79,0.0,1.0,7,8.0
2012-09-06,3,1,9,3,0,4,1,1,0.7,0.6667,0.84,0.1045,0.0,9,9.0
2012-09-06,3,1,9,4,0,4,1,2,0.7,0.6667,0.84,0.0896,0.0,8,8.0
2012-09-06,3,1,9,5,0,4,1,2,0.7,0.6667,0.84,0.194,3.0,35,38.0
2012-09-06,3,1,9,6,0,4,1,2,0.7,0.6667,0.84,0.0896,11.0,189,200.0
2012-09-06,3,1,9,7,0,4,1,2,0.7,0.6667,0.84,0.1045,21.0,461,482.0
2012-09-06,3,1,9,8,0,4,1,3,0.7,0.6667,0.79,0.0,24.0,465,563.0999999999985
2012-09-06,3,1,9,9,0,4,1,3,0.66,0.5909,0.93,0.1343,8.0,115,123.0
2012-09-06,3,1,9,10,0,4,1,3,0.66,0.5909,0.93,0.1343,9.0,40,49.0
2012-09-06,3,1,9,11,0,4,1,3,0.7,0.6667,0.84,0.1642,10.0,52,62.0
2012-09-06,3,1,9,12,0,4,1,2,0.72,0.697,0.79,0.2239,11.0,126,137.0
2012-09-06,3,1,9,13,0,4,1,2,0.72,0.697,0.79,0.1045,39.0,152,191.0
2012-09-06,3,1,9,14,0,4,1,1,0.74,0.7121,0.74,0.0896,38.0,178,216.0
2012-09-06,3,1,9,15,0,4,1,1,0.74,0.697,0.66,0.194,42.0,228,270.0
2012-09-06,3,1,9,16,0,4,1,1,0.74,0.697,0.7,0.2239,42.0,374,416.0
2012-09-06,3,1,9,17,0,4,1,1,0.74,0.697,0.7,0.2537,67.0,465,563.0999999999985
2012-09-06,3,1,9,18,0,4,1,1,0.72,0.6818,0.7,0.2537,74.0,465,563.0999999999985
2012-09-06,3,1,9,19,0,4,1,1,0.68,0.6364,0.74,0.2537,54.0,465,558.0
2012-09-06,3,1,9,20,0,4,1,1,0.66,0.6061,0.78,0.2239,50.0,356,406.0
2012-09-06,3,1,9,21,0,4,1,1,0.64,0.5758,0.89,0.1642,32.0,240,272.0
2012-09-06,3,1,9,22,0,4,1,1,0.64,0.5758,0.89,0.1642,24.0,193,217.0
2012-09-06,3,1,9,23,0,4,1,1,0.64,0.5758,0.89,0.1642,19.0,150,169.0
2012-09-07,3,1,9,0,0,5,1,1,0.64,0.5758,0.89,0.1343,17.0,79,96.0
2012-09-07,3,1,9,1,0,5,1,1,0.62,0.5606,0.88,0.1045,10.0,19,29.0
2012-09-07,3,1,9,2,0,5,1,1,0.62,0.5758,0.83,0.0896,1.0,10,11.0
2012-09-07,3,1,9,3,0,5,1,1,0.62,0.5758,0.83,0.0896,0.0,9,9.0
2012-09-07,3,1,9,4,0,5,1,1,0.62,0.5606,0.88,0.0,1.0,7,8.0
2012-09-07,3,1,9,5,0,5,1,1,0.62,0.5606,0.88,0.0,1.0,39,40.0
2012-09-07,3,1,9,6,0,5,1,1,0.62,0.5606,0.88,0.1045,5.0,135,140.0
2012-09-07,3,1,9,7,0,5,1,1,0.64,0.5758,0.89,0.1045,21.0,465,486.0
2012-09-07,3,1,9,8,0,5,1,1,0.66,0.6061,0.83,0.1045,29.0,465,563.0999999999985
2012-09-07,3,1,9,9,0,5,1,1,0.7,0.6667,0.79,0.1343,33.0,311,344.0
2012-09-07,3,1,9,10,0,5,1,1,0.72,0.697,0.74,0.1343,53.0,171,224.0
2012-09-07,3,1,9,11,0,5,1,1,0.76,0.7121,0.62,0.1343,81.0,215,296.0
2012-09-07,3,1,9,12,0,5,1,1,0.78,0.7424,0.59,0.1642,76.0,247,323.0
2012-09-07,3,1,9,13,0,5,1,1,0.8,0.7424,0.59,0.2537,71.0,283,354.0
2012-09-07,3,1,9,14,0,5,1,1,0.8,0.7424,0.59,0.2537,66.0,187,253.0
2012-09-07,3,1,9,15,0,5,1,1,0.8,0.7424,0.55,0.2537,66.0,265,331.0
2012-09-07,3,1,9,16,0,5,1,1,0.8,0.7424,0.55,0.2836,75.0,395,470.0
2012-09-07,3,1,9,17,0,5,1,1,0.78,0.7424,0.59,0.3284,88.0,465,563.0999999999985
2012-09-07,3,1,9,18,0,5,1,1,0.76,0.7121,0.62,0.2985,95.0,465,563.0999999999985
2012-09-07,3,1,9,19,0,5,1,1,0.74,0.6818,0.62,0.2836,70.0,465,563.0999999999985
2012-09-07,3,1,9,20,0,5,1,1,0.72,0.6818,0.66,0.2239,51.0,340,391.0
2012-09-07,3,1,9,21,0,5,1,1,0.7,0.6667,0.74,0.1642,55.0,246,301.0
2012-09-07,3,1,9,22,0,5,1,1,0.7,0.6667,0.74,0.2239,52.0,247,299.0
2012-09-07,3,1,9,23,0,5,1,1,0.66,0.5909,0.89,0.2537,28.0,220,248.0
2012-09-08,3,1,9,0,0,6,0,1,0.66,0.5909,0.89,0.2537,20.0,130,150.0
2012-09-08,3,1,9,1,0,6,0,2,0.66,0.5909,0.89,0.2836,10.0,107,117.0
2012-09-08,3,1,9,2,0,6,0,1,0.66,0.5909,0.89,0.3284,9.0,68,77.0
2012-09-08,3,1,9,3,0,6,0,2,0.66,0.5909,0.89,0.2239,3.0,40,43.0
2012-09-08,3,1,9,4,0,6,0,2,0.66,0.5909,0.93,0.2239,3.0,8,11.0
2012-09-08,3,1,9,5,0,6,0,2,0.66,0.5909,0.93,0.2537,2.0,13,15.0
2012-09-08,3,1,9,6,0,6,0,2,0.66,0.5909,0.89,0.2836,8.0,26,34.0
2012-09-08,3,1,9,7,0,6,0,1,0.66,0.5909,0.89,0.2836,11.0,71,82.0
2012-09-08,3,1,9,8,0,6,0,1,0.7,0.6667,0.79,0.3284,33.0,197,230.0
2012-09-08,3,1,9,9,0,6,0,1,0.7,0.6667,0.74,0.3881,87.0,261,348.0
2012-09-08,3,1,9,10,0,6,0,1,0.74,0.697,0.7,0.3881,100.0,322,422.0
2012-09-08,3,1,9,11,0,6,0,1,0.76,0.7121,0.62,0.4179,138.09999999999854,405,563.0999999999985
2012-09-08,3,1,9,12,0,6,0,1,0.8,0.7424,0.55,0.4179,138.09999999999854,465,563.0999999999985
2012-09-08,3,1,9,13,0,6,0,1,0.8,0.7424,0.52,0.4179,138.09999999999854,435,563.0999999999985
2012-09-08,3,1,9,14,0,6,0,1,0.8,0.7424,0.52,0.4179,138.09999999999854,366,563.0999999999985
2012-09-08,3,1,9,15,0,6,0,3,0.56,0.5303,0.88,0.2537,138.09999999999854,337,512.0
2012-09-08,3,1,9,16,0,6,0,3,0.56,0.5303,0.88,0.194,19.0,95,114.0
2012-09-08,3,1,9,17,0,6,0,3,0.58,0.5455,0.83,0.194,52.0,119,171.0
2012-09-08,3,1,9,18,0,6,0,3,0.58,0.5455,0.83,0.1343,27.0,140,167.0
2012-09-08,3,1,9,19,0,6,0,3,0.58,0.5455,0.88,0.1045,28.0,187,215.0
2012-09-08,3,1,9,20,0,6,0,2,0.58,0.5455,0.88,0.0896,28.0,166,194.0
2012-09-08,3,1,9,21,0,6,0,2,0.6,0.5606,0.83,0.1642,26.0,155,181.0
2012-09-08,3,1,9,22,0,6,0,2,0.58,0.5455,0.78,0.2985,18.0,176,194.0
2012-09-08,3,1,9,23,0,6,0,2,0.58,0.5455,0.73,0.1642,12.0,121,133.0
2012-09-09,3,1,9,0,0,0,0,2,0.56,0.5303,0.73,0.194,18.0,106,124.0
2012-09-09,3,1,9,1,0,0,0,1,0.56,0.5303,0.73,0.2239,20.0,104,124.0
2012-09-09,3,1,9,2,0,0,0,1,0.54,0.5152,0.77,0.2836,15.0,81,96.0
2012-09-09,3,1,9,3,0,0,0,1,0.54,0.5152,0.73,0.2239,14.0,32,46.0
2012-09-09,3,1,9,4,0,0,0,1,0.52,0.5,0.77,0.2537,12.0,16,28.0
2012-09-09,3,1,9,5,0,0,0,1,0.52,0.5,0.77,0.194,16.0,39,55.0
2012-09-09,3,1,9,6,0,0,0,1,0.52,0.5,0.77,0.194,11.0,24,35.0
2012-09-09,3,1,9,7,0,0,0,1,0.54,0.5152,0.73,0.1642,20.0,50,70.0
2012-09-09,3,1,9,8,0,0,0,1,0.58,0.5455,0.68,0.2239,27.0,143,170.0
2012-09-09,3,1,9,9,0,0,0,1,0.62,0.6061,0.61,0.2537,85.0,214,299.0
2012-09-09,3,1,9,10,0,0,0,1,0.64,0.6212,0.57,0.2985,138.09999999999854,323,495.0
2012-09-09,3,1,9,11,0,0,0,1,0.66,0.6212,0.47,0.2537,138.09999999999854,391,563.0999999999985
2012-09-09,3,1,9,12,0,0,0,1,0.66,0.6212,0.47,0.0,138.09999999999854,465,563.0999999999985
2012-09-09,3,1,9,13,0,0,0,1,0.68,0.6364,0.39,0.0,138.09999999999854,465,563.0999999999985
2012-09-09,3,1,9,14,0,0,0,1,0.72,0.6515,0.31,0.2836,138.09999999999854,415,563.0999999999985
2012-09-09,3,1,9,15,0,0,0,1,0.72,0.6515,0.32,0.2537,138.09999999999854,412,563.0999999999985
2012-09-09,3,1,9,16,0,0,0,1,0.68,0.6364,0.36,0.2836,138.09999999999854,465,563.0999999999985
2012-09-09,3,1,9,17,0,0,0,1,0.7,0.6364,0.37,0.2537,138.09999999999854,458,563.0999999999985
2012-09-09,3,1,9,18,0,0,0,1,0.66,0.6212,0.36,0.2537,138.09999999999854,404,560.0
2012-09-09,3,1,9,19,0,0,0,1,0.66,0.6212,0.36,0.2537,134.0,362,496.0
2012-09-09,3,1,9,20,0,0,0,1,0.62,0.6212,0.41,0.2836,91.0,265,356.0
2012-09-09,3,1,9,21,0,0,0,1,0.6,0.6212,0.46,0.2239,57.0,149,206.0
2012-09-09,3,1,9,22,0,0,0,1,0.58,0.5455,0.49,0.2537,64.0,125,189.0
2012-09-09,3,1,9,23,0,0,0,1,0.56,0.5303,0.52,0.2836,22.0,70,92.0
2012-09-10,3,1,9,0,0,1,1,1,0.56,0.5303,0.52,0.2836,6.0,35,41.0
2012-09-10,3,1,9,1,0,1,1,1,0.54,0.5152,0.6,0.194,7.0,11,18.0
2012-09-10,3,1,9,2,0,1,1,1,0.54,0.5152,0.6,0.3582,11.0,6,17.0
2012-09-10,3,1,9,3,0,1,1,1,0.52,0.5,0.68,0.2836,5.0,7,12.0
2012-09-10,3,1,9,4,0,1,1,1,0.52,0.5,0.68,0.2836,1.0,4,5.0
2012-09-10,3,1,9,5,0,1,1,1,0.5,0.4848,0.72,0.2537,4.0,36,40.0
2012-09-10,3,1,9,6,0,1,1,1,0.5,0.4848,0.72,0.1343,8.0,172,180.0
2012-09-10,3,1,9,7,0,1,1,1,0.52,0.5,0.68,0.2239,20.0,427,447.0
2012-09-10,3,1,9,8,0,1,1,1,0.56,0.5303,0.6,0.2836,33.0,465,563.0999999999985
2012-09-10,3,1,9,9,0,1,1,1,0.6,0.6212,0.53,0.2985,40.0,321,361.0
2012-09-10,3,1,9,10,0,1,1,1,0.62,0.6212,0.5,0.2836,42.0,168,210.0
2012-09-10,3,1,9,11,0,1,1,1,0.62,0.6212,0.43,0.2985,69.0,167,236.0
2012-09-10,3,1,9,12,0,1,1,1,0.64,0.6212,0.44,0.3881,76.0,256,332.0
2012-09-10,3,1,9,13,0,1,1,1,0.64,0.6212,0.38,0.2239,72.0,251,323.0
2012-09-10,3,1,9,14,0,1,1,1,0.66,0.6212,0.36,0.2836,107.0,233,340.0
2012-09-10,3,1,9,15,0,1,1,1,0.66,0.6212,0.31,0.3881,115.0,231,346.0
2012-09-10,3,1,9,16,0,1,1,1,0.66,0.6212,0.34,0.3284,108.0,380,488.0
2012-09-10,3,1,9,17,0,1,1,1,0.66,0.6212,0.34,0.3284,127.0,465,563.0999999999985
2012-09-10,3,1,9,18,0,1,1,1,0.62,0.6212,0.35,0.2985,111.0,465,563.0999999999985
2012-09-10,3,1,9,19,0,1,1,1,0.62,0.6212,0.38,0.2985,71.0,465,563.0999999999985
2012-09-10,3,1,9,20,0,1,1,1,0.6,0.6212,0.4,0.194,34.0,356,390.0
2012-09-10,3,1,9,21,0,1,1,1,0.56,0.5303,0.49,0.1642,29.0,256,285.0
2012-09-10,3,1,9,22,0,1,1,1,0.54,0.5152,0.52,0.1343,15.0,144,159.0
2012-09-10,3,1,9,23,0,1,1,1,0.54,0.5152,0.52,0.0,7.0,86,93.0
2012-09-11,3,1,9,0,0,2,1,1,0.52,0.5,0.59,0.1045,5.0,27,32.0
2012-09-11,3,1,9,1,0,2,1,1,0.5,0.4848,0.63,0.0,0.0,10,10.0
2012-09-11,3,1,9,2,0,2,1,1,0.48,0.4697,0.77,0.1642,1.0,5,6.0
2012-09-11,3,1,9,3,0,2,1,1,0.48,0.4697,0.67,0.1343,1.0,7,8.0
2012-09-11,3,1,9,4,0,2,1,1,0.48,0.4697,0.72,0.1045,1.0,8,9.0
2012-09-11,3,1,9,5,0,2,1,1,0.46,0.4545,0.72,0.0896,3.0,41,44.0
2012-09-11,3,1,9,6,0,2,1,1,0.46,0.4545,0.77,0.1045,11.0,200,211.0
2012-09-11,3,1,9,7,0,2,1,1,0.5,0.4848,0.72,0.1045,24.0,465,563.0999999999985
2012-09-11,3,1,9,8,0,2,1,1,0.54,0.5152,0.68,0.0896,48.0,465,563.0999999999985
2012-09-11,3,1,9,9,0,2,1,1,0.6,0.6212,0.49,0.0,35.0,323,358.0
2012-09-11,3,1,9,10,0,2,1,1,0.62,0.6212,0.38,0.0,54.0,142,196.0
2012-09-11,3,1,9,11,0,2,1,1,0.64,0.6212,0.33,0.0896,60.0,187,247.0
2012-09-11,3,1,9,12,0,2,1,1,0.64,0.6212,0.33,0.0,62.0,254,316.0
2012-09-11,3,1,9,13,0,2,1,1,0.66,0.6212,0.31,0.0896,72.0,256,328.0
2012-09-11,3,1,9,14,0,2,1,1,0.68,0.6212,0.31,0.0896,74.0,181,255.0
2012-09-11,3,1,9,15,0,2,1,1,0.7,0.6364,0.31,0.1045,73.0,253,326.0
2012-09-11,3,1,9,16,0,2,1,1,0.7,0.6364,0.31,0.1343,99.0,437,536.0
2012-09-11,3,1,9,17,0,2,1,1,0.7,0.6364,0.31,0.0,138.09999999999854,465,563.0999999999985
2012-09-11,3,1,9,18,0,2,1,1,0.64,0.6212,0.36,0.1642,110.0,465,563.0999999999985
2012-09-11,3,1,9,19,0,2,1,1,0.62,0.6212,0.41,0.194,56.0,465,563.0999999999985
2012-09-11,3,1,9,20,0,2,1,1,0.58,0.5455,0.56,0.1343,40.0,421,461.0
2012-09-11,3,1,9,21,0,2,1,1,0.56,0.5303,0.6,0.1045,28.0,282,310.0
2012-09-11,3,1,9,22,0,2,1,1,0.56,0.5303,0.64,0.1045,27.0,189,216.0
2012-09-11,3,1,9,23,0,2,1,1,0.54,0.5152,0.68,0.1045,18.0,91,109.0
2012-09-12,3,1,9,0,0,3,1,1,0.52,0.5,0.72,0.1045,8.0,41,49.0
2012-09-12,3,1,9,1,0,3,1,1,0.52,0.5,0.72,0.1045,2.0,19,21.0
2012-09-12,3,1,9,2,0,3,1,1,0.52,0.5,0.72,0.0896,2.0,9,11.0
2012-09-12,3,1,9,3,0,3,1,1,0.5,0.4848,0.77,0.0896,0.0,7,7.0
2012-09-12,3,1,9,4,0,3,1,1,0.5,0.4848,0.72,0.0896,0.0,5,5.0
2012-09-12,3,1,9,5,0,3,1,1,0.5,0.4848,0.72,0.0896,4.0,44,48.0
2012-09-12,3,1,9,6,0,3,1,1,0.5,0.4848,0.72,0.0896,6.0,199,205.0
2012-09-12,3,1,9,7,0,3,1,1,0.52,0.5,0.72,0.0,24.0,465,557.0
2012-09-12,3,1,9,8,0,3,1,1,0.56,0.5303,0.64,0.1045,43.0,465,563.0999999999985
2012-09-12,3,1,9,9,0,3,1,1,0.6,0.6061,0.64,0.1343,50.0,278,328.0
2012-09-12,3,1,9,10,0,3,1,1,0.62,0.6061,0.61,0.1343,57.0,148,205.0
2012-09-12,3,1,9,11,0,3,1,1,0.66,0.6212,0.5,0.194,51.0,181,232.0
2012-09-12,3,1,9,12,0,3,1,1,0.68,0.6364,0.36,0.1343,88.0,264,352.0
2012-09-12,3,1,9,13,0,3,1,1,0.7,0.6364,0.34,0.1343,85.0,238,323.0
2012-09-12,3,1,9,14,0,3,1,1,0.7,0.6364,0.37,0.1642,78.0,200,278.0
2012-09-12,3,1,9,15,0,3,1,1,0.72,0.6515,0.37,0.1343,75.0,243,318.0
2012-09-12,3,1,9,16,0,3,1,1,0.72,0.6515,0.37,0.1642,90.0,419,509.0
2012-09-12,3,1,9,17,0,3,1,1,0.7,0.6364,0.41,0.2985,114.0,465,563.0999999999985
2012-09-12,3,1,9,18,0,3,1,1,0.66,0.6212,0.44,0.2537,91.0,465,563.0999999999985
2012-09-12,3,1,9,19,0,3,1,1,0.64,0.6212,0.5,0.194,78.0,465,563.0999999999985
2012-09-12,3,1,9,20,0,3,1,1,0.62,0.6212,0.57,0.1343,38.0,432,470.0
2012-09-12,3,1,9,21,0,3,1,1,0.6,0.6061,0.6,0.1343,27.0,279,306.0
2012-09-12,3,1,9,22,0,3,1,1,0.56,0.5303,0.64,0.0896,23.0,189,212.0
2012-09-12,3,1,9,23,0,3,1,1,0.56,0.5303,0.68,0.1045,16.0,111,127.0
2012-09-13,3,1,9,0,0,4,1,1,0.56,0.5303,0.73,0.0896,11.0,46,57.0
2012-09-13,3,1,9,1,0,4,1,1,0.54,0.5152,0.77,0.0896,6.0,22,28.0
2012-09-13,3,1,9,2,0,4,1,1,0.54,0.5152,0.77,0.0,0.0,9,9.0
2012-09-13,3,1,9,3,0,4,1,1,0.52,0.5,0.83,0.0,2.0,9,11.0
2012-09-13,3,1,9,4,0,4,1,1,0.52,0.5,0.83,0.0,0.0,6,6.0
2012-09-13,3,1,9,5,0,4,1,1,0.52,0.5,0.83,0.0,3.0,54,57.0
